#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        3467   -0.318503   -0.169673  0.00168928
        3468   -0.318635   -0.169716  0.00168934
        3469   -0.318761   -0.169759   0.0016894
        3470   -0.318882   -0.169802  0.00168946
        3471   -0.318995   -0.169845  0.00168952
        3472     -0.3191   -0.169888  0.00168958
        3473   -0.319194   -0.169931  0.00168964
        3474   -0.319276   -0.169974   0.0016897
        3475   -0.319354   -0.170017  0.00168976
        3476   -0.319424    -0.17006  0.00168982
        3477   -0.319486   -0.170103  0.00168988
        3478   -0.319538   -0.170146  0.00168994
        3479   -0.319585   -0.170189     0.00169
        3480   -0.319623   -0.170232  0.00169006
        3481    -0.31965   -0.170275  0.00169012
        3482   -0.319668   -0.170318  0.00169018
        3483   -0.319677   -0.170361  0.00169024
        3484   -0.319678   -0.170404  0.00169029
        3485    -0.31967   -0.170446  0.00169035
        3486   -0.319655   -0.170489  0.00169041
        3487   -0.319629   -0.170532  0.00169046
        3488   -0.319594   -0.170575  0.00169052
        3489    -0.31955   -0.170617  0.00169057
        3490   -0.319497    -0.17066  0.00169063
        3491   -0.319438   -0.170703  0.00169068
        3492   -0.319368   -0.170745  0.00169073
        3493   -0.319288   -0.170788  0.00169078
        3494   -0.319201    -0.17083  0.00169083
        3495   -0.319104   -0.170873  0.00169088
        3496   -0.319001   -0.170915  0.00169093
        3497   -0.318887   -0.170957  0.00169097
        3498   -0.318762      -0.171  0.00169102
        3499   -0.318629   -0.171042  0.00169106
        3500    -0.31849   -0.171084   0.0016911
        3501   -0.318342   -0.171126  0.00169114
        3502   -0.318189   -0.171168  0.00169118
        3503   -0.318023    -0.17121  0.00169122
        3504   -0.317851   -0.171252  0.00169125
        3505   -0.317669   -0.171294  0.00169129
        3506   -0.317481   -0.171335  0.00169132
        3507   -0.317286   -0.171377  0.00169135
        3508   -0.317083   -0.171418  0.00169138
        3509   -0.316873    -0.17146   0.0016914
        3510   -0.316655   -0.171501  0.00169143
        3511    -0.31643   -0.171542  0.00169145
        3512     -0.3162   -0.171584  0.00169147
        3513   -0.315962   -0.171625  0.00169148
        3514   -0.315716   -0.171666   0.0016915
        3515   -0.315464   -0.171707  0.00169151
        3516   -0.315205   -0.171748  0.00169152
        3517   -0.314939   -0.171788  0.00169153
        3518   -0.314668   -0.171829  0.00169154
        3519   -0.314393   -0.171869  0.00169154
        3520    -0.31411    -0.17191  0.00169155
        3521   -0.313825    -0.17195  0.00169155
        3522   -0.313531    -0.17199  0.00169154
        3523    -0.31323    -0.17203  0.00169154
        3524   -0.312927    -0.17207  0.00169153
        3525   -0.312617    -0.17211  0.00169152
        3526   -0.312299    -0.17215  0.00169151
        3527   -0.311979    -0.17219  0.00169149
        3528   -0.311652   -0.172229  0.00169148
        3529   -0.311322   -0.172269  0.00169146
        3530   -0.310988   -0.172308  0.00169143
        3531   -0.310655   -0.172347  0.00169141
        3532   -0.310313   -0.172386  0.00169138
        3533   -0.309965   -0.172425  0.00169135
        3534   -0.309616   -0.172464  0.00169132
        3535   -0.309263   -0.172503  0.00169128
        3536   -0.308909   -0.172541  0.00169124
        3537   -0.308549    -0.17258   0.0016912
        3538   -0.308186   -0.172618  0.00169116
        3539   -0.307821   -0.172656  0.00169111
        3540   -0.307452   -0.172694  0.00169106
        3541   -0.307081   -0.172732  0.00169101
        3542   -0.306707    -0.17277  0.00169096
        3543   -0.306331   -0.172808   0.0016909
        3544    -0.30595   -0.172845  0.00169084
        3545   -0.305569   -0.172883  0.00169078
        3546   -0.305186    -0.17292  0.00169071
        3547   -0.304802   -0.172957  0.00169064
        3548   -0.304418   -0.172994  0.00169057
        3549   -0.304033   -0.173031   0.0016905
        3550   -0.303643   -0.173068  0.00169042
        3551   -0.303252   -0.173105  0.00169034
        3552    -0.30286   -0.173141  0.00169026
        3553   -0.302465   -0.173178  0.00169018
        3554   -0.302071   -0.173214  0.00169009
        3555   -0.301678    -0.17325     0.00169
        3556   -0.301282   -0.173286  0.00168991
        3557   -0.300886   -0.173322  0.00168982
        3558   -0.300489   -0.173358  0.00168972
        3559   -0.300089   -0.173393  0.00168962
        3560   -0.299692   -0.173429  0.00168952
        3561   -0.299294   -0.173464  0.00168941
        3562   -0.298894   -0.173499  0.00168931
        3563   -0.298499   -0.173534   0.0016892
        3564     -0.2981   -0.173569  0.00168908
        3565   -0.297703   -0.173604  0.00168897
        3566   -0.297304   -0.173639  0.00168885
        3567   -0.296909   -0.173673  0.00168873
        3568   -0.296515   -0.173708  0.00168861
        3569   -0.296121   -0.173742  0.00168849
        3570   -0.295729   -0.173776  0.00168836
        3571   -0.295338    -0.17381  0.00168823
        3572   -0.294949   -0.173844   0.0016881
        3573   -0.294561   -0.173878  0.00168796
        3574   -0.294171   -0.173912  0.00168783
        3575   -0.293787   -0.173945  0.00168769
        3576   -0.293406   -0.173979  0.00168754
        3577   -0.293028   -0.174012   0.0016874
        3578   -0.292652   -0.174045  0.00168726
        3579   -0.292279   -0.174078  0.00168711
        3580   -0.291902   -0.174111  0.00168696
        3581   -0.291536   -0.174144   0.0016868
        3582   -0.291173   -0.174176  0.00168665
        3583   -0.290814   -0.174209  0.00168649
        3584   -0.290458   -0.174241  0.00168633
        3585   -0.290107   -0.174274  0.00168617
        3586   -0.289762   -0.174306  0.00168601
        3587   -0.289422   -0.174338  0.00168585
        3588   -0.289084    -0.17437  0.00168568
        3589   -0.288754   -0.174402  0.00168551
        3590   -0.288428   -0.174434  0.00168534
        3591   -0.288113   -0.174465  0.00168517
        3592   -0.287804   -0.174497    0.001685
        3593   -0.287502   -0.174528  0.00168482
        3594   -0.287204    -0.17456  0.00168464
        3595   -0.286912   -0.174591  0.00168446
        3596   -0.286629   -0.174622  0.00168428
        3597   -0.286354   -0.174653   0.0016841
        3598   -0.286088   -0.174684  0.00168392
        3599    -0.28583   -0.174715  0.00168373
        3600   -0.285581   -0.174746  0.00168355
        3601   -0.285338   -0.174776  0.00168336
        3602   -0.285108   -0.174807  0.00168317
        3603   -0.284884   -0.174838  0.00168298
        3604   -0.284673   -0.174868  0.00168279
        3605    -0.28447   -0.174899   0.0016826
        3606    -0.28428   -0.174929  0.00168241
        3607   -0.284101   -0.174959  0.00168221
        3608   -0.283935   -0.174989  0.00168202
        3609   -0.283776   -0.175019  0.00168182
        3610   -0.283629    -0.17505  0.00168162
        3611   -0.283495    -0.17508  0.00168143
        3612   -0.283374    -0.17511  0.00168123
        3613   -0.283264   -0.175139  0.00168103
        3614   -0.283167   -0.175169  0.00168083
        3615    -0.28308   -0.175199  0.00168063
        3616   -0.283009   -0.175229  0.00168043
        3617    -0.28295   -0.175259  0.00168023
        3618   -0.282904   -0.175289  0.00168003
        3619   -0.282871   -0.175318  0.00167983
        3620   -0.282849   -0.175348  0.00167962
        3621   -0.282842   -0.175378  0.00167942
        3622   -0.282849   -0.175407  0.00167922
        3623   -0.282869   -0.175437  0.00167902
        3624   -0.282902   -0.175467  0.00167882
        3625   -0.282949   -0.175496  0.00167862
        3626   -0.283008   -0.175526  0.00167842
        3627   -0.283081   -0.175556  0.00167822
        3628   -0.283167   -0.175585  0.00167802
        3629   -0.283266   -0.175615  0.00167781
        3630   -0.283378   -0.175645  0.00167762
        3631   -0.283503   -0.175674  0.00167742
        3632   -0.283642   -0.175704  0.00167722
        3633   -0.283792   -0.175734  0.00167702
        3634   -0.283954   -0.175764  0.00167682
        3635   -0.284128   -0.175793  0.00167663
        3636   -0.284311   -0.175823  0.00167643
        3637   -0.284511   -0.175853  0.00167624
        3638   -0.284719   -0.175883  0.00167604
        3639   -0.284936   -0.175913  0.00167585
        3640   -0.285166   -0.175943  0.00167566
        3641   -0.285409   -0.175973  0.00167547
        3642    -0.28566   -0.176003  0.00167528
        3643    -0.28592   -0.176033  0.00167509
        3644    -0.28619   -0.176064   0.0016749
        3645   -0.286468   -0.176094  0.00167472
        3646   -0.286755   -0.176124  0.00167453
        3647   -0.287051   -0.176155  0.00167435
        3648   -0.287356   -0.176185  0.00167417
        3649   -0.287667   -0.176216  0.00167399
        3650   -0.287985   -0.176246  0.00167381
        3651   -0.288307   -0.176277  0.00167363
        3652   -0.288638   -0.176308  0.00167346
        3653   -0.288974   -0.176339  0.00167328
        3654   -0.289316    -0.17637  0.00167311
        3655   -0.289663   -0.176401  0.00167294
        3656   -0.290015   -0.176432  0.00167277
        3657   -0.290371   -0.176463   0.0016726
        3658    -0.29073   -0.176494  0.00167244
        3659   -0.291093   -0.176525  0.00167228
        3660   -0.291462   -0.176557  0.00167211
        3661   -0.291831   -0.176588  0.00167195
        3662   -0.292201    -0.17662  0.00167179
        3663   -0.292574   -0.176651  0.00167164
        3664   -0.292946   -0.176683  0.00167148
        3665   -0.293322   -0.176715  0.00167133
        3666   -0.293698   -0.176747  0.00167118
        3667   -0.294074   -0.176779  0.00167103
        3668   -0.294454   -0.176811  0.00167088
        3669    -0.29483   -0.176843  0.00167074
        3670   -0.295206   -0.176875  0.00167059
        3671   -0.295582   -0.176908  0.00167045
        3672   -0.295956    -0.17694  0.00167031
        3673   -0.296331   -0.176973  0.00167017
        3674   -0.296703   -0.177005  0.00167003
        3675   -0.297072   -0.177038   0.0016699
        3676    -0.29744   -0.177071  0.00166977
        3677   -0.297805   -0.177104  0.00166963
        3678   -0.298168   -0.177136   0.0016695
        3679    -0.29853   -0.177169  0.00166938
        3680   -0.298887   -0.177203  0.00166925
        3681   -0.299242   -0.177236  0.00166913
        3682   -0.299593   -0.177269    0.001669
        3683   -0.299941   -0.177302  0.00166888
        3684   -0.300287   -0.177336  0.00166876
        3685   -0.300628   -0.177369  0.00166865
        3686   -0.300966   -0.177403  0.00166853
        3687   -0.301299   -0.177436  0.00166842
        3688   -0.301627    -0.17747   0.0016683
        3689   -0.301955   -0.177504  0.00166819
        3690   -0.302277   -0.177537  0.00166808
        3691   -0.302593   -0.177571  0.00166798
        3692   -0.302907   -0.177605  0.00166787
        3693   -0.303215   -0.177639  0.00166776
        3694   -0.303519   -0.177673  0.00166766
        3695   -0.303821   -0.177708  0.00166756
        3696   -0.304119   -0.177742  0.00166746
        3697   -0.304414   -0.177776  0.00166736
        3698   -0.304701    -0.17781  0.00166726
        3699   -0.304988   -0.177845  0.00166717
        3700   -0.305273   -0.177879  0.00166707
        3701   -0.305553   -0.177914  0.00166698
        3702   -0.305828   -0.177948  0.00166689
        3703   -0.306099   -0.177983  0.00166679
        3704   -0.306366   -0.178017   0.0016667
        3705   -0.306627   -0.178052  0.00166662
        3706   -0.306887   -0.178087  0.00166653
        3707   -0.307143   -0.178122  0.00166644
        3708   -0.307396   -0.178157  0.00166636
        3709   -0.307646   -0.178192  0.00166627
        3710   -0.307892   -0.178226  0.00166619
        3711   -0.308137   -0.178261  0.00166611
        3712   -0.308372   -0.178297  0.00166603
        3713   -0.308609   -0.178332  0.00166595
        3714   -0.308842   -0.178367  0.00166587
        3715   -0.309073   -0.178402   0.0016658
        3716   -0.309299   -0.178437  0.00166572
        3717   -0.309524   -0.178472  0.00166565
        3718   -0.309748   -0.178508  0.00166557
        3719   -0.309966   -0.178543   0.0016655
        3720   -0.310183   -0.178578  0.00166543
        3721     -0.3104   -0.178614  0.00166536
        3722    -0.31061   -0.178649  0.00166529
        3723    -0.31082   -0.178685  0.00166522
        3724   -0.311028    -0.17872  0.00166515
        3725   -0.311233   -0.178756  0.00166508
        3726   -0.311435   -0.178792  0.00166502
        3727   -0.311638   -0.178827  0.00166495
        3728   -0.311838   -0.178863  0.00166489
        3729   -0.312033   -0.178899  0.00166482
        3730   -0.312231   -0.178934  0.00166476
        3731   -0.312425    -0.17897   0.0016647
        3732   -0.312613   -0.179006  0.00166464
        3733   -0.312801   -0.179042  0.00166458
        3734    -0.31299   -0.179078  0.00166452
        3735   -0.313177   -0.179114  0.00166446
        3736   -0.313363    -0.17915   0.0016644
        3737   -0.313545   -0.179185  0.00166435
        3738   -0.313728   -0.179221  0.00166429
        3739   -0.313909   -0.179257  0.00166423
        3740   -0.314089   -0.179294  0.00166418
        3741   -0.314265    -0.17933  0.00166413
        3742   -0.314442   -0.179366  0.00166407
        3743   -0.314618   -0.179402  0.00166402
        3744   -0.314793   -0.179438  0.00166397
        3745   -0.314966   -0.179474  0.00166392
        3746   -0.315133    -0.17951  0.00166387
        3747   -0.315304   -0.179547  0.00166382
        3748   -0.315473   -0.179583  0.00166377
        3749   -0.315644   -0.179619  0.00166372
        3750   -0.315813   -0.179656  0.00166368
