#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         678     1.46789      1.4589 0.000142882
         679     1.46794     1.45891  0.00014329
         680     1.46799     1.45893 0.000143699
         681     1.46803     1.45894 0.000144108
         682     1.46808     1.45896 0.000144519
         683     1.46813     1.45897 0.000144931
         684     1.46818     1.45898 0.000145343
         685     1.46823       1.459 0.000145756
         686     1.46828     1.45901  0.00014617
         687     1.46833     1.45902 0.000146585
         688     1.46837     1.45904 0.000147001
         689     1.46842     1.45905 0.000147418
         690     1.46847     1.45906 0.000147835
         691     1.46852     1.45908 0.000148253
         692     1.46857     1.45909 0.000148673
         693     1.46862      1.4591 0.000149093
         694     1.46867     1.45912 0.000149514
         695     1.46872     1.45913 0.000149936
         696     1.46877     1.45915 0.000150358
         697     1.46882     1.45916 0.000150782
         698     1.46887     1.45917 0.000151207
         699     1.46892     1.45919 0.000151632
         700     1.46897      1.4592 0.000152058
         701     1.46902     1.45922 0.000152486
         702     1.46907     1.45923 0.000152914
         703     1.46913     1.45924 0.000153343
         704     1.46918     1.45926 0.000153773
         705     1.46923     1.45927 0.000154203
         706     1.46928     1.45929 0.000154635
         707     1.46933      1.4593 0.000155068
         708     1.46938     1.45931 0.000155501
         709     1.46943     1.45933 0.000155935
         710     1.46949     1.45934 0.000156371
         711     1.46954     1.45936 0.000156807
         712     1.46959     1.45937 0.000157244
         713     1.46964     1.45939 0.000157682
         714      1.4697      1.4594 0.000158121
         715     1.46975     1.45942 0.000158561
         716      1.4698     1.45943 0.000159002
         717     1.46986     1.45944 0.000159443
         718     1.46991     1.45946 0.000159886
         719     1.46996     1.45947  0.00016033
         720     1.47002     1.45949 0.000160774
         721     1.47007      1.4595  0.00016122
         722     1.47012     1.45952 0.000161666
         723     1.47018     1.45953 0.000162113
         724     1.47023     1.45955 0.000162561
         725     1.47029     1.45956 0.000163011
         726     1.47034     1.45958 0.000163461
         727      1.4704     1.45959 0.000163912
         728     1.47045     1.45961 0.000164364
         729      1.4705     1.45962 0.000164817
         730     1.47056     1.45964 0.000165271
         731     1.47062     1.45965 0.000165726
         732     1.47067     1.45967 0.000166182
         733     1.47073     1.45968 0.000166638
         734     1.47078      1.4597 0.000167096
         735     1.47084     1.45971 0.000167555
         736     1.47089     1.45973 0.000168015
         737     1.47095     1.45974 0.000168475
         738     1.47101     1.45976 0.000168937
         739     1.47106     1.45977   0.0001694
         740     1.47112     1.45979 0.000169863
         741     1.47118      1.4598 0.000170328
         742     1.47123     1.45982 0.000170793
         743     1.47129     1.45983  0.00017126
         744     1.47135     1.45985 0.000171727
         745     1.47141     1.45987 0.000172196
         746     1.47146     1.45988 0.000172665
         747     1.47152      1.4599 0.000173136
         748     1.47158     1.45991 0.000173607
         749     1.47164     1.45993  0.00017408
         750     1.47169     1.45994 0.000174553
         751     1.47175     1.45996 0.000175028
         752     1.47181     1.45998 0.000175503
         753     1.47187     1.45999  0.00017598
         754     1.47193     1.46001 0.000176457
         755     1.47199     1.46002 0.000176936
         756     1.47205     1.46004 0.000177415
         757     1.47211     1.46005 0.000177896
         758     1.47217     1.46007 0.000178377
         759     1.47223     1.46009  0.00017886
         760     1.47229      1.4601 0.000179344
         761     1.47235     1.46012 0.000179828
         762     1.47241     1.46013 0.000180314
         763     1.47247     1.46015 0.000180801
         764     1.47253     1.46017 0.000181288
         765     1.47259     1.46018 0.000181777
         766     1.47265      1.4602 0.000182267
         767     1.47271     1.46022 0.000182758
         768     1.47277     1.46023  0.00018325
         769     1.47283     1.46025 0.000183743
         770      1.4729     1.46027 0.000184237
         771     1.47296     1.46028 0.000184732
         772     1.47302      1.4603 0.000185228
         773     1.47308     1.46031 0.000185725
         774     1.47314     1.46033 0.000186223
         775     1.47321     1.46035 0.000186723
         776     1.47327     1.46036 0.000187223
         777     1.47333     1.46038 0.000187724
         778      1.4734      1.4604 0.000188227
         779     1.47346     1.46041 0.000188731
         780     1.47352     1.46043 0.000189235
         781     1.47359     1.46045 0.000189741
         782     1.47365     1.46047 0.000190248
         783     1.47371     1.46048 0.000190756
         784     1.47378      1.4605 0.000191265
         785     1.47384     1.46052 0.000191775
         786     1.47391     1.46053 0.000192286
         787     1.47397     1.46055 0.000192798
         788     1.47404     1.46057 0.000193312
         789      1.4741     1.46058 0.000193826
         790     1.47417      1.4606 0.000194342
         791     1.47423     1.46062 0.000194858
         792      1.4743     1.46064 0.000195376
         793     1.47436     1.46065 0.000195895
         794     1.47443     1.46067 0.000196415
         795     1.47449     1.46069 0.000196936
         796     1.47456     1.46071 0.000197458
         797     1.47463     1.46072 0.000197982
         798     1.47469     1.46074 0.000198506
         799     1.47476     1.46076 0.000199032
         800     1.47483     1.46078 0.000199559
         801      1.4749     1.46079 0.000200087
         802     1.47496     1.46081 0.000200616
         803     1.47503     1.46083 0.000201146
         804      1.4751     1.46085 0.000201677
         805     1.47517     1.46086  0.00020221
         806     1.47523     1.46088 0.000202743
         807      1.4753      1.4609 0.000203278
         808     1.47537     1.46092 0.000203814
         809     1.47544     1.46094 0.000204351
         810     1.47551     1.46095 0.000204889
         811     1.47558     1.46097 0.000205429
         812     1.47565     1.46099 0.000205969
         813     1.47572     1.46101 0.000206511
         814     1.47579     1.46103 0.000207054
         815     1.47586     1.46104 0.000207598
         816     1.47593     1.46106 0.000208143
         817       1.476     1.46108  0.00020869
         818     1.47607      1.4611 0.000209237
         819     1.47614     1.46112 0.000209786
         820     1.47621     1.46114 0.000210336
         821     1.47628     1.46115 0.000210887
         822     1.47635     1.46117  0.00021144
         823     1.47642     1.46119 0.000211993
         824      1.4765     1.46121 0.000212548
         825     1.47657     1.46123 0.000213104
         826     1.47664     1.46125 0.000213661
         827     1.47671     1.46127  0.00021422
         828     1.47678     1.46128  0.00021478
         829     1.47686      1.4613  0.00021534
         830     1.47693     1.46132 0.000215902
         831       1.477     1.46134 0.000216466
         832     1.47708     1.46136  0.00021703
         833     1.47715     1.46138 0.000217596
         834     1.47722      1.4614 0.000218163
         835      1.4773     1.46142 0.000218731
         836     1.47737     1.46144 0.000219301
         837     1.47745     1.46146 0.000219872
         838     1.47752     1.46147 0.000220443
         839      1.4776     1.46149 0.000221017
         840     1.47767     1.46151 0.000221591
         841     1.47775     1.46153 0.000222167
         842     1.47782     1.46155 0.000222744
         843      1.4779     1.46157 0.000223322
         844     1.47797     1.46159 0.000223902
         845     1.47805     1.46161 0.000224482
         846     1.47813     1.46163 0.000225064
         847      1.4782     1.46165 0.000225648
         848     1.47828     1.46167 0.000226232
         849     1.47836     1.46169 0.000226818
         850     1.47843     1.46171 0.000227405
         851     1.47851     1.46173 0.000227994
         852     1.47859     1.46175 0.000228584
         853     1.47867     1.46177 0.000229175
         854     1.47875     1.46179 0.000229767
         855     1.47882     1.46181 0.000230361
         856      1.4789     1.46183 0.000230956
         857     1.47898     1.46185 0.000231552
         858     1.47906     1.46187  0.00023215
         859     1.47914     1.46189 0.000232749
         860     1.47922     1.46191 0.000233349
         861      1.4793     1.46193  0.00023395
         862     1.47938     1.46195 0.000234553
         863     1.47946     1.46197 0.000235158
         864     1.47954     1.46199 0.000235763
         865     1.47962     1.46201  0.00023637
         866      1.4797     1.46203 0.000236978
         867     1.47978     1.46205 0.000237588
         868     1.47986     1.46207 0.000238199
         869     1.47994     1.46209 0.000238811
         870     1.48003     1.46211 0.000239425
         871     1.48011     1.46213  0.00024004
         872     1.48019     1.46215 0.000240656
         873     1.48027     1.46217 0.000241274
         874     1.48036     1.46219 0.000241893
         875     1.48044     1.46222 0.000242514
         876     1.48052     1.46224 0.000243136
         877     1.48061     1.46226 0.000243759
         878     1.48069     1.46228 0.000244384
         879     1.48077      1.4623  0.00024501
         880     1.48086     1.46232 0.000245637
         881     1.48094     1.46234 0.000246266
         882     1.48103     1.46236 0.000246896
         883     1.48111     1.46238 0.000247528
         884      1.4812     1.46241 0.000248161
         885     1.48128     1.46243 0.000248796
         886     1.48137     1.46245 0.000249432
         887     1.48145     1.46247 0.000250069
         888     1.48154     1.46249 0.000250708
         889     1.48163     1.46251 0.000251348
         890     1.48171     1.46253  0.00025199
         891      1.4818     1.46256 0.000252633
         892     1.48189     1.46258 0.000253277
         893     1.48197      1.4626 0.000253923
         894     1.48206     1.46262 0.000254571
         895     1.48215     1.46264  0.00025522
         896     1.48224     1.46266  0.00025587
         897     1.48233     1.46269 0.000256522
         898     1.48241     1.46271 0.000257175
         899      1.4825     1.46273  0.00025783
         900     1.48259     1.46275 0.000258487
         901     1.48268     1.46277 0.000259144
         902     1.48277      1.4628 0.000259804
         903     1.48286     1.46282 0.000260464
         904     1.48295     1.46284 0.000261127
         905     1.48304     1.46286 0.000261791
         906     1.48313     1.46289 0.000262456
         907     1.48322     1.46291 0.000263123
         908     1.48332     1.46293 0.000263791
         909     1.48341     1.46295 0.000264461
         910      1.4835     1.46298 0.000265132
         911     1.48359       1.463 0.000265805
         912     1.48368     1.46302  0.00026648
         913     1.48378     1.46304 0.000267156
         914     1.48387     1.46307 0.000267833
         915     1.48396     1.46309 0.000268513
         916     1.48406     1.46311 0.000269193
         917     1.48415     1.46314 0.000269875
         918     1.48424     1.46316 0.000270559
         919     1.48434     1.46318 0.000271245
