#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2208    0.829477    0.898747  0.00312175
        2209    0.830496    0.898717  0.00312049
        2210    0.831534    0.898686  0.00311923
        2211    0.832592    0.898656  0.00311796
        2212    0.833669    0.898627  0.00311669
        2213    0.834765    0.898598  0.00311542
        2214    0.835881     0.89857  0.00311414
        2215    0.837016    0.898542  0.00311286
        2216    0.838171    0.898515  0.00311157
        2217    0.839345    0.898488  0.00311028
        2218    0.840538    0.898462  0.00310899
        2219    0.841751    0.898436  0.00310769
        2220    0.842983    0.898411  0.00310639
        2221    0.844233    0.898387  0.00310509
        2222    0.845503    0.898363  0.00310378
        2223    0.846792     0.89834  0.00310248
        2224      0.8481    0.898317  0.00310116
        2225    0.849426    0.898295  0.00309985
        2226    0.850771    0.898274  0.00309853
        2227    0.852133    0.898253  0.00309721
        2228    0.853513    0.898233  0.00309588
        2229    0.854911    0.898214  0.00309455
        2230    0.856326    0.898195  0.00309322
        2231    0.857757    0.898177  0.00309189
        2232    0.859204    0.898159  0.00309055
        2233    0.860667    0.898143  0.00308921
        2234    0.862146    0.898126  0.00308787
        2235    0.863639    0.898111  0.00308653
        2236    0.865147    0.898096  0.00308519
        2237    0.866668    0.898082  0.00308384
        2238    0.868203    0.898069  0.00308249
        2239    0.869751    0.898056  0.00308114
        2240     0.87131    0.898044  0.00307979
        2241    0.872881    0.898033  0.00307843
        2242    0.874462    0.898023  0.00307708
        2243    0.876052    0.898013  0.00307572
        2244    0.877651    0.898004  0.00307436
        2245    0.879258    0.897995  0.00307301
        2246    0.880872    0.897988  0.00307165
        2247    0.882493    0.897981  0.00307029
        2248    0.884119    0.897975  0.00306893
        2249     0.88575    0.897969  0.00306757
        2250    0.887384    0.897965  0.00306621
        2251    0.889021    0.897961  0.00306485
        2252     0.89066    0.897957  0.00306349
        2253    0.892298    0.897955  0.00306213
        2254    0.893935    0.897953  0.00306077
        2255     0.89557    0.897952  0.00305942
        2256    0.897202    0.897952  0.00305806
        2257     0.89883    0.897952   0.0030567
        2258    0.900452    0.897953  0.00305535
        2259    0.902067    0.897955    0.003054
        2260    0.903675    0.897957  0.00305265
        2261    0.905274    0.897961   0.0030513
        2262    0.906862    0.897965  0.00304995
        2263    0.908439    0.897969  0.00304861
        2264    0.910002    0.897975  0.00304727
        2265    0.911551    0.897981  0.00304593
        2266    0.913084    0.897987  0.00304459
        2267    0.914601    0.897995  0.00304326
        2268    0.916099    0.898003  0.00304193
        2269    0.917578    0.898011   0.0030406
        2270    0.919037     0.89802  0.00303927
        2271    0.920474     0.89803  0.00303795
        2272    0.921888    0.898041  0.00303663
        2273    0.923277    0.898052  0.00303532
        2274    0.924641    0.898064    0.003034
        2275    0.925979    0.898076  0.00303269
        2276    0.927289    0.898089  0.00303139
        2277     0.92857    0.898102  0.00303009
        2278     0.92982    0.898116  0.00302879
        2279    0.931039    0.898131  0.00302749
        2280    0.932225    0.898145   0.0030262
        2281    0.933378    0.898161  0.00302492
        2282    0.934495    0.898177  0.00302363
        2283    0.935577    0.898193  0.00302235
        2284    0.936623     0.89821  0.00302108
        2285     0.93763    0.898227   0.0030198
        2286    0.938598    0.898245  0.00301853
        2287    0.939527    0.898263  0.00301727
        2288    0.940415    0.898281  0.00301601
        2289    0.941261      0.8983  0.00301475
        2290    0.942065    0.898319  0.00301349
        2291    0.942825    0.898339  0.00301224
        2292    0.943541    0.898358  0.00301099
        2293    0.944212    0.898378  0.00300974
        2294    0.944837    0.898399   0.0030085
        2295    0.945415    0.898419  0.00300726
        2296    0.945946     0.89844  0.00300602
        2297    0.946428    0.898461  0.00300478
        2298    0.946861    0.898482  0.00300355
        2299    0.947244    0.898503  0.00300232
        2300    0.947577    0.898524  0.00300109
        2301    0.947859    0.898546  0.00299986
        2302    0.948089    0.898567  0.00299863
        2303    0.948268    0.898589  0.00299741
        2304    0.948394    0.898611  0.00299619
        2305    0.948467    0.898632  0.00299496
        2306    0.948487    0.898654  0.00299374
        2307    0.948452    0.898675  0.00299252
        2308    0.948363    0.898697   0.0029913
        2309    0.948219    0.898718  0.00299009
        2310     0.94802     0.89874  0.00298887
        2311    0.947766    0.898761  0.00298765
        2312    0.947456    0.898782  0.00298643
        2313    0.947091    0.898803  0.00298521
        2314    0.946669    0.898824  0.00298399
        2315    0.946192    0.898844  0.00298278
        2316    0.945658    0.898864  0.00298156
        2317    0.945069    0.898884  0.00298034
        2318    0.944423    0.898904  0.00297912
        2319     0.94372    0.898923  0.00297789
        2320    0.942962    0.898942  0.00297667
        2321    0.942147    0.898961  0.00297545
        2322    0.941277    0.898979  0.00297422
        2323    0.940351    0.898997  0.00297299
        2324    0.939371    0.899014  0.00297176
        2325    0.938335    0.899031  0.00297053
        2326    0.937245    0.899047   0.0029693
        2327    0.936101    0.899063  0.00296807
        2328    0.934903    0.899079  0.00296683
        2329    0.933653    0.899094   0.0029656
        2330    0.932351    0.899108  0.00296436
        2331    0.930997    0.899122  0.00296312
        2332    0.929593    0.899135  0.00296188
        2333     0.92814    0.899147  0.00296063
        2334    0.926637    0.899159  0.00295939
        2335    0.925088     0.89917  0.00295814
        2336    0.923491     0.89918  0.00295689
        2337     0.92185     0.89919  0.00295565
        2338    0.920165    0.899199  0.00295439
        2339    0.918438    0.899207  0.00295314
        2340     0.91667    0.899215  0.00295189
        2341    0.914863    0.899221  0.00295064
        2342    0.913018    0.899227  0.00294938
        2343    0.911137    0.899232  0.00294813
        2344     0.90922    0.899237  0.00294687
        2345    0.907272     0.89924  0.00294562
        2346    0.905292    0.899243  0.00294436
        2347    0.903283    0.899244  0.00294311
        2348    0.901248    0.899245  0.00294186
        2349    0.899188    0.899245  0.00294061
        2350    0.897105    0.899244  0.00293935
        2351    0.895004    0.899243   0.0029381
        2352    0.892884     0.89924  0.00293686
        2353     0.89075    0.899236  0.00293561
        2354    0.888603    0.899232  0.00293437
        2355    0.886446    0.899226  0.00293313
        2356    0.884282     0.89922  0.00293189
        2357    0.882115    0.899213  0.00293065
        2358    0.879946    0.899204  0.00292942
        2359    0.877778    0.899195  0.00292819
        2360    0.875616    0.899185  0.00292697
        2361    0.873462    0.899175  0.00292575
        2362    0.871319    0.899163  0.00292454
        2363     0.86919     0.89915  0.00292333
        2364     0.86708    0.899136  0.00292212
        2365     0.86499    0.899122  0.00292092
        2366    0.862926    0.899107  0.00291973
        2367    0.860889    0.899091  0.00291854
        2368    0.858883    0.899074  0.00291735
        2369    0.856913    0.899056  0.00291618
        2370     0.85498    0.899037  0.00291501
        2371    0.853089    0.899018  0.00291384
        2372    0.851244    0.898998  0.00291268
        2373    0.849447    0.898977  0.00291153
        2374    0.847702    0.898955  0.00291038
        2375    0.846013    0.898933  0.00290924
        2376    0.844382     0.89891  0.00290811
        2377    0.842813    0.898886  0.00290698
        2378    0.841308    0.898862  0.00290586
        2379     0.83987    0.898837  0.00290474
        2380    0.838504    0.898812  0.00290363
        2381     0.83721    0.898786  0.00290253
        2382    0.835991     0.89876  0.00290143
        2383    0.834851    0.898733  0.00290034
        2384    0.833791    0.898706  0.00289925
        2385    0.832814    0.898678  0.00289816
        2386    0.831919     0.89865  0.00289709
        2387    0.831111    0.898622  0.00289601
        2388    0.830389    0.898593  0.00289494
        2389    0.829755    0.898564  0.00289387
        2390    0.829209    0.898535   0.0028928
        2391    0.828753    0.898506  0.00289174
        2392    0.828386    0.898477  0.00289068
        2393    0.828108    0.898448  0.00288962
        2394    0.827919    0.898418  0.00288857
        2395     0.82782    0.898389  0.00288751
        2396    0.827809    0.898359  0.00288646
        2397    0.827885     0.89833   0.0028854
        2398    0.828047      0.8983  0.00288435
        2399    0.828293    0.898271  0.00288329
        2400    0.828621    0.898242  0.00288224
        2401    0.829031    0.898213  0.00288118
        2402    0.829518    0.898185  0.00288012
        2403    0.830081    0.898156  0.00287906
        2404    0.830718    0.898128    0.002878
        2405    0.831425    0.898101  0.00287694
        2406      0.8322    0.898073  0.00287587
        2407    0.833039    0.898046  0.00287481
        2408    0.833939     0.89802  0.00287374
        2409    0.834897    0.897993  0.00287266
        2410    0.835909    0.897968  0.00287159
        2411    0.836971    0.897942  0.00287051
        2412     0.83808    0.897918  0.00286942
        2413    0.839233    0.897893  0.00286834
        2414    0.840424    0.897869  0.00286725
        2415     0.84165    0.897846  0.00286616
        2416    0.842908    0.897823  0.00286506
        2417    0.844192    0.897801  0.00286396
        2418      0.8455     0.89778  0.00286286
        2419    0.846828    0.897759  0.00286175
        2420    0.848171    0.897738  0.00286064
        2421    0.849525    0.897718  0.00285953
        2422    0.850888    0.897699  0.00285841
        2423    0.852255     0.89768   0.0028573
        2424    0.853622    0.897662  0.00285617
        2425    0.854986    0.897644  0.00285505
        2426    0.856344    0.897627  0.00285393
        2427    0.857692    0.897611   0.0028528
        2428    0.859028    0.897595  0.00285167
